OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,TaxParcelIdentificationNumber,Street Address,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),OtherFuelUse(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2),DefaultData,Comment,ComplianceStatus,Outlier,2010 Census Tracts,Seattle Police Department Micro Community Policing Plan Areas,City Council Districts,SPD Beats,Zip Codes
26716,2015,Multifamily HR (10+),High-Rise Multifamily,FRYE APARTMENTS HUD 221(D)(3),5247801000,2-10-3 Tenjin Chuo-ku,7,DOWNTOWN,1908,1,11,177364,10893,166471,"Multifamily Housing, Office, Other",Multifamily Housing,157625,Office,1500,Other,875,,,55.7,65.1,112.4,127.2,8907957,10421115,5152989,1100518,3755123,0,0,0,423.93,2.3,No,,Compliant,,,49,,22,18379
26717,2015,Multifamily LR (1-4),Low-Rise Multifamily,UNION HOTEL APARTMENTS,5247801060,1-10-13 Tenjin Chuo-ku,7,DOWNTOWN,1905,1,4,25027,0,25027,Multifamily Housing,Multifamily Housing,43200,,,,,,40,48.8,56,98.3,107.3,2108926,2418536,0,284851,971953,11370,1137013,0,67.16,2.52,No,,Compliant,,,49,,22,18379
26719,2015,NonResidential,Small- and Mid-Sized Office,FOSTER WHITE GALLERY/SEATTLE FIRE DEPT,5247801085,1-2-22 Sumiyoshi Hakata-ku,7,DOWNTOWN,1905,1,2,33640,0,33640,Office,Office,27322,,,,,,69,40,43.9,125.7,137.9,1093416,1199702,0,320462,1093461,0,0,0,7.62,0.09,No,,Compliant,,,49,,22,18379
26720,2015,NonResidential,Non-Refrigerated Warehouse,SEATTLE LIGHTING FIXTURE COMPANY,5247801115,1-1-1 Higashihama Higashi-ku,7,DOWNTOWN,1906,1,4,43484,0,43484,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,26416,Retail Store,9531,Office,7537,,18,36.3,36.3,114.1,114.1,1580597,1580597,0,463246,1580662,0,0,0,11.02,0.1,No,,Compliant,,,49,,22,18379
26722,2015,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWNER APARTMENTS,5247801370,4-6-20 Hakozaki Higashi-ku,2,DOWNTOWN,1910,1,9,142510,0,142510,"Multifamily Housing, Non-Refrigerated Warehouse",Multifamily Housing,150198,Non-Refrigerated Warehouse,46080,,,,,53.2,64.7,91.6,105.1,10444602,12689385,0,984300,3358569,70862,7086172,0,399.76,2.7,No,,Compliant,,,27,,22,18379
26723,2015,Multifamily HR (10+),High-Rise Multifamily,IMPERIAL HOUSE,5247801550,2-Chika 0 Tenjin Chuo-ku,2,DOWNTOWN,1979,1,12,74327,0,74327,Multifamily Housing,Multifamily Housing,74327,,,,,,27,55.4,61.4,133.6,149.8,4120963,4562252,0,785954,2681786,14393,1439289,0,95.14,1.12,No,,Compliant,,,27,,22,18379
26724,2015,Multifamily LR (1-4),Low-Rise Multifamily,GOVERNOR APARTMENTS,5247801595,2-4-22 Daimyo Chuo-ku,2,DOWNTOWN,1926,1,2,20304,0,20304,"Multifamily Housing, Retail Store",Multifamily Housing,10736,Retail Store,9568,,,,98,58.7,71.4,84.4,96.6,1191926,1450471,0,64759,220967,9710,970968,0,53.11,2.57,Yes,,Compliant,,,27,,22,18379
26726,2015,NonResidential,Mixed Use Property,BUTY BUILDING,5247801615,2-5-35 Tenjin Chuo-ku,2,DOWNTOWN,1900,1,3,22480,0,22480,"Office, Other, Retail Store",Office,10800,Other,10800,Retail Store,7200,,,34.8,34.8,109.4,109.4,1003659,1003659,0,294156,1003701,0,0,0,7,0.12,No,,Compliant,,,27,,22,18379
26728,2015,NonResidential,Hotel,AMERICAN HOTEL(UNION GOSPEL),5247801635,2-6-40 Tokoji Hakata-ku,2,DOWNTOWN,1925,1,4,33018,0,33018,"Hotel, Retail Store",Hotel,23193,Retail Store,6165,,,,46,167.3,185.1,305.7,320.1,4912520,5434227,0,535349,1826686,30859,3085910,0,176.63,5.11,No,,Compliant,,,27,,22,18379
26730,2015,Multifamily LR (1-4),Senior Care Community,NIKKEI MANOR,5247801775,7-45-1 Nanakuma Jonan-ku,2,DOWNTOWN,1998,1,3,43380,0,43380,Senior Care Community,Senior Care Community,43380,,,,,,53,70.4,73.1,153.3,153.4,3055176,3172029,0,482424,1646099,14091,1409145,0,86.31,1.83,No,,Compliant,,,27,,22,18379
26731,2015,NonResidential,Small- and Mid-Sized Office,CATHAY BANK,5247801801,2-10-10 Jiromaru Sawara-ku,2,DOWNTOWN,1970,1,2,26510,0,26510,Office,Office,30800,,,,,,91,31.7,31.7,92.9,92.9,975721,975721,0,257604,878981,968,96777,0,11.27,0.28,No,,Compliant,,,27,,22,18379
26737,2015,Multifamily LR (1-4),Low-Rise Multifamily,AVANA ON THE LAKE,4114601380,2-11-1 Tenjin Chuo-ku,3,CENTRAL,1961,1,4,72566,0,72566,"Multifamily Housing, Parking, Swimming Pool",Multifamily Housing,72566,Parking,0,Swimming Pool,0,,59,32.3,35.5,98,109.2,2342962,2579025,0,652119,2225124,1179,117931,0,21.77,0.17,No,,Compliant,,,32,,18,17919
26738,2015,Multifamily LR (1-4),Low-Rise Multifamily,TRINITY SHORES APTS,4114601420,2-1-1 Hakataekimae Hakata-Ku,3,CENTRAL,1959,1,4,25966,0,25966,Multifamily Housing,Multifamily Housing,25966,,,,,,10,45.1,52.1,141.6,163.6,1170597,1353087,0,343082,1170645,0,0,0,8.16,0.12,No,,Compliant,,,32,,18,17919
26739,2015,Multifamily MR (5-9),Mid-Rise Multifamily,LAKEHURST CONDOMINIUM,4134350000,2-13-16 Odo Nishi-ku,5,NORTH,1996,1,5,33456,0,33456,"Multifamily Housing, Parking",Multifamily Housing,20058,Parking,13398,,,,92,42.3,45.7,132.7,143.5,847767,916879,0,248466,847802,0,0,0,5.91,0.07,No,,Compliant,,117,29,2,26,19579
26740,2015,Multifamily LR (1-4),Low-Rise Multifamily,LAKESHORE WEST CONDOMINIUM,4141700000,1-8 Ohorikoen Chuo-ku,3,EAST,1966,1,4,63336,0,63336,Multifamily Housing,Multifamily Housing,63336,,,,,,54,28.9,33.6,90.9,105.4,1833381,2125511,0,537333,1833457,0,0,0,12.78,0.08,No,,Compliant,,,31,,6,18789
26741,2015,Multifamily LR (1-4),Low-Rise Multifamily,LAKESIDE AT LESCHI RESIDENTIAL CONDOMINIUM,4141940000,4-3-8 Tenjin Chuo-ku,3,CENTRAL,1998,1,4,63236,5958,57278,Multifamily Housing,Multifamily Housing,63236,,,,,,74,30.2,31.3,81.1,82.2,1911591,1981798,0,437340,1492266,4194,419387,0,32.68,0.42,Yes,,Compliant,,,32,,17,19578
26742,2015,Multifamily LR (1-4),Low-Rise Multifamily,LAKESIDE NORTH CONDOMINIUM,4142300000,3-12-1 Kashiihama Higashi-ku,5,NORTH,1982,1,3,44202,0,44202,"Multifamily Housing, Parking",Multifamily Housing,44202,Parking,1950,,,,83,24.4,26.5,76.7,83.1,1079477,1170320,0,316377,1079522,0,0,0,7.53,0.07,No,,Compliant,,,46,,28,18792
26743,2015,Multifamily MR (5-9),Mid-Rise Multifamily,LAKESIDE WEST CONDOMINIUM,4143000000,1-7-19 Uchihama Nishi-ku,3,EAST,1961,1,6,80539,0,80539,Multifamily Housing,Multifamily Housing,66307,,,,,,29,96.3,118.4,141.5,165.6,6388136,7850728,0,375481,1281195,51070,5106994,0,280.16,3.41,No,,Compliant,High Outlier,,31,,6,18789
26745,2015,Multifamily LR (1-4),Low-Rise Multifamily,LAKEVIEW LANAI CONDOMINIUM,4147400000,1-71-9 Higashihirao Hakata-ku,3,EAST,1959,1,3,45067,0,45067,Multifamily Housing,Multifamily Housing,45067,,,,,,86,46.6,51.4,72,77,2098850,2315863,0,145877,497754,16011,1601116,0,88.51,1.92,Yes,,Compliant,,,31,,8,18789
26746,2015,Multifamily LR (1-4),Low-Rise Multifamily,LAKEVIEW NORTH CONDOMINIUM,4148500000,2-27-2 Hashimoto Nishi-ku,4,LAKE UNION,1989,1,3,21990,0,21990,"Multifamily Housing, Parking",Multifamily Housing,21990,Parking,9000,,,,81,28.4,31.5,89.3,99,625088,693473,0,183203,625114,0,0,0,4.36,0.08,Yes,,Compliant,,,61,,3,18377
26748,2015,Multifamily LR (1-4),Low-Rise Multifamily,LAKEWEST Condos - Flats,4152330000,4-9-18 Watanabe-dori Chuo-ku,7,MAGNOLIA / QUEEN ANNE,1984,1,4,90372,0,90372,"Multifamily Housing, Parking",Multifamily Housing,78222,Parking,12150,,,,84,21.9,24.1,68.9,75.7,1716674,1884690,0,503128,1716745,0,0,0,11.97,0.05,No,,Compliant,,,50,,7,18390
26750,2015,Multifamily HR (10+),High-Rise Multifamily,LAMPLIGHTER THE CONDOMINIUM,4176500000,2-11-3 Tenjin Chuo-ku,3,EAST,1962,1,11,67813,0,67813,"Multifamily Housing, Parking",Multifamily Housing,67813,Parking,14924,,,,82,43.3,48.7,96.7,110.9,2938076,3301896,0,486699,1660685,12775,1277459,0,79.42,1.07,No,,Compliant,,,8,,5,18376
26751,2015,Multifamily LR (1-4),Low-Rise Multifamily,LANDINGS LAKE UNION CONDOMINIUM,4180180000,6-16-1 Himakino,4,LAKE UNION,1999,1,4,38270,0,38270,"Multifamily Housing, Office, Parking",Multifamily Housing,22637,Office,5778,Parking,464,,60,33.8,37.6,85.6,92.2,959739,1069396,0,199589,681025,2787,278742,0,19.55,0.43,No,,Compliant,,,61,,3,18383
26756,2015,Multifamily MR (5-9),Mid-Rise Multifamily,THE LASALLE,4193800000,6-14 Kasuga,7,DOWNTOWN,1901,1,6,132150,0,132150,"Food Sales, Multifamily Housing, Other - Restaurant/Bar, Retail Store, Self-Storage Facility, Social/Meeting Hall",Multifamily Housing,35415,Other - Restaurant/Bar,9276,Social/Meeting Hall,7216,,,93.5,95.8,220,227.2,5903142,6049019,0,1078915,3681411,22219,2221884,0,143.67,0.97,No,,Compliant,High Outlier,,14,,30,18081
26759,2015,NonResidential,Non-Refrigerated Warehouse,DUNN LUMBER,4206900410,192-1 Oinoki Sakado,4,LAKE UNION,1938,1,1,40028,0,40028,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,33222,Retail Store,10208,Office,6200,,78,19.4,19.4,60.7,60.7,962238,962238,0,280930,958572,37,3706,0,6.88,0.07,No,,Compliant,,,61,,3,18383
26761,2015,NonResidential,Small- and Mid-Sized Office,NORTH LAKE OFFICE BUILDING,4206900485,2-14-1 Kamikuzuhara Kokuraminami-ku,4,LAKE UNION,2007,1,3,44510,18228,26282,"Office, Parking",Office,26282,Parking,18228,,,,19,87.8,90.1,275.8,282.8,2308120,2367064,0,676471,2308216,0,0,0,16.09,0.14,No,,Compliant,,,61,,3,18383
26773,2015,NonResidential,Worship Facility,LAKE CITY PRESBYTERIAN CHURCH,8820901145,1-1 Muromachi Kokurakita-ku,5,NORTH,1954,1,1,21624,0,21624,Worship Facility,Worship Facility,21624,,,,,,78,29.3,33.9,59.9,67.2,633536,733065,0,88499,301971,3316,331578,0,19.72,0.85,Yes,,Compliant,,127,29,2,29,19579
26789,2015,Multifamily MR (5-9),Mid-Rise Multifamily,VILLA APPIA APARTMENTS,8822900550,2-7-3 Kyomachi Kokurakita-ku,5,NORTH,2002,1,6,81608,23877,57731,"Multifamily Housing, Parking",Multifamily Housing,57731,Parking,23877,,,,94,27.2,29.6,83.5,91.3,1568348,1711347,0,445371,1519670,487,48741,0,13.18,0.08,No,,Compliant,,117,29,2,29,19579
26807,2015,Multifamily LR (1-4),Low-Rise Multifamily,RIVENDELL APTS,9528104815,3-2-102 Higashida Yahatahigashi-ku,6,NORTHWEST,1967,1,4,21841,0,21841,"Multifamily Housing, Office",Multifamily Housing,21841,Office,600,,,,93,20.2,23.3,63.3,73.2,452614,523333,0,132654,452633,0,0,0,3.16,0.06,No,,Compliant,,,53,,25,18792
26808,2015,SPS-District K-12,K-12 School,GREENLAKE SCHOOL (SPS-DISTRICT),9528104870,1-3-1 Futajima Wakamatsu-ku,6,NORTHWEST,1970,1,1,42239,0,42239,K-12 School,K-12 School,47470,,,,,,71,48.5,58.5,100.1,110.6,2196843,2649612,0,311941,1064387,11325,1132500,0,67.57,1.49,Yes,,Compliant,,,53,,25,18377
26820,2015,Multifamily LR (1-4),Low-Rise Multifamily,KEYSTONE PLACE APTS,9550202100,1-7-25 Nobusuma,6,NORTHWEST,1968,1,4,21880,0,21880,"Medical Office, Multifamily Housing, Supermarket/Grocery Store",Multifamily Housing,16567,Supermarket/Grocery Store,3844,Medical Office,1469,,,40,42.7,125.7,134.2,876237,934984,0,256810,876273,0,0,0,6.11,0.11,No,,Compliant,,,61,,3,18377
26821,2015,SPS-District K-12,SPS-District K-12,MCDONALD (SPS-DISTRICT),9550202395,1-2-1 Shinaikawa,6,NORTHWEST,1925,1,3,49234,0,49234,,,,,,,,,92,26.2,32.1,62.4,72.2,1335355,1639480,0,250219,853781,4816,481610,0,31.53,0.57,No,,Compliant,,,61,,3,18383
26825,2015,Multifamily LR (1-4),Low-Rise Multifamily,LESCHI HEIGHTS,9552200165,413-1 Higashikushihara,3,CENTRAL,1967,1,2,24621,0,24621,Multifamily Housing,Multifamily Housing,24621,,,,,,68,27.1,30.4,85.1,95.6,667548,749671,0,195647,667576,0,0,0,4.65,0.07,Yes,,Compliant,,,32,,18,17919
26829,2015,Multifamily MR (5-9),Mid-Rise Multifamily,ASCONA APTS,9820700090,2-1-1 Yunohara,2,DOWNTOWN,1910,1,5,40420,0,40420,Multifamily Housing,Multifamily Housing,40420,,,,,,97,33.6,36.7,73.6,80.9,1357408,1484895,0,217510,742175,6153,615264,0,37.85,0.86,No,,Compliant,,,27,,22,18379
26832,2015,Multifamily MR (5-9),Mid-Rise Multifamily,INTERNATIONAL HOUSE,5247801865,2-28 Asahicho,2,DOWNTOWN,1979,1,8,75477,0,75477,Multifamily Housing,Multifamily Housing,75477,,,,,,15,60.2,68,150.3,172.4,4547129,5135880,0,921649,3144796,14025,1402464,0,96.41,1.1,No,,Compliant,,,27,,22,18379
26833,2015,NonResidential,Small- and Mid-Sized Office,SIXTH & KING ASSOCIATES,5247801875,2-5-15 Chuoekimae,2,DOWNTOWN,1993,1,3,21600,0,21600,"Office, Restaurant",Office,11600,Restaurant,10000,,,,,77.4,74.7,183.6,174.9,1672142,1612514,0,309836,1057205,6150,614981,0,40.03,1.64,No,,Compliant,,,27,,22,18379
26834,2015,NonResidential,Mixed Use Property,SOO YUEN ASSOCIATION BUILDING (OHIO APTS.),5247801900,3-1 Tateumacho,2,DOWNTOWN,1909,1,3,20620,0,20620,"Multifamily Housing, Retail Store, Social/Meeting Hall",Multifamily Housing,10060,Retail Store,5280,Social/Meeting Hall,5280,,,46,52,91.6,99.9,947534,1071527,0,125401,427886,5197,519666,0,30.58,1.39,No,,Compliant,,,27,,22,18379
26835,2015,Multifamily LR (1-4),Low-Rise Multifamily,FREEDMAN APARTMENTS,5247801910,2097-1 Kokura,2,DOWNTOWN,1910,1,4,36000,0,36000,"Multifamily Housing, Restaurant",Multifamily Housing,28800,Restaurant,7200,,,,7,36,36.9,113.1,115.9,1296290,1328694,0,379921,1296343,0,0,0,9.04,0.1,No,,Compliant,,,27,,22,18379
26837,2015,Multifamily MR (5-9),Mid-Rise Multifamily,ALPS HOTEL APARTMENTS,5247801920,70-1 Yokamachi,2,DOWNTOWN,1910,1,6,47607,12437,35170,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,35000,Parking,6000,Retail Store,6000,,99,52.2,55.4,127.3,137.4,2140300,2272177,0,416683,1421780,7186,718579,0,48.08,0.88,No,,Compliant,,,27,,22,18379
26838,2015,NonResidential,Hotel,PANAMA HOTEL,5247801965,306-6 Fukuro Honjo-machi,2,DOWNTOWN,1910,1,5,40552,0,40552,Hotel,Hotel,40552,,,,,,99,28.7,35.4,41.6,48.7,1162131,1435704,0,65590,223803,9383,938337,0,51.4,1.24,No,,Compliant,,,27,,22,18379
26839,2015,Multifamily MR (5-9),Mid-Rise Multifamily,N P HOTEL & MANEKI RESTAURANT,5247801970,5-14-1 Hyogokita,2,DOWNTOWN,1914,1,6,34848,0,34848,"Multifamily Housing, Office, Restaurant",Multifamily Housing,37416,Restaurant,3172,Office,946,,,85.4,96.2,139.7,151,3546459,3994924,0,291453,994479,25520,2552021,0,142.47,3.97,No,,Compliant,,,27,,22,18379
26841,2015,Multifamily LR (1-4),Low-Rise Multifamily,FAR EAST BUILDING APTS,5247801985,1197-57 Kinryu Kinryu-machi,2,DOWNTOWN,1910,1,3,27494,0,27494,"Multifamily Housing, Retail Store",Multifamily Housing,18186,Retail Store,9308,,,,,23.1,25.9,72.5,81.3,634561,711930,0,185979,634588,0,0,0,4.42,0.06,No,,Compliant,,,27,,22,18379
26842,2015,Multifamily LR (1-4),Low-Rise Multifamily,INTERNATIONAL APTS-53 UNITS,5247801990,5304-1 Takeo Takeocho,2,DOWNTOWN,1910,1,4,23200,0,23200,Multifamily Housing,Multifamily Housing,23200,,,,,,71,34.1,37.5,107.1,117.8,791542,870133,0,231988,791575,0,0,0,5.52,0.09,No,,Compliant,,,27,,22,18379
26843,2015,Multifamily MR (5-9),Mid-Rise Multifamily,METROPOLITAN PARK APARTMENTS,5247802005,662-5 Kuranouemachi,2,DOWNTOWN,1991,1,5,97737,39722,58015,Multifamily Housing,Multifamily Housing,97737,,,,,,87,27.8,30.5,73.1,78.6,2719995,2984429,0,601799,2053423,6667,666657,0,49.72,0.42,No,,Compliant,,,27,,22,18379
26844,2015,Multifamily HR (10+),High-Rise Multifamily,INTERNATIONAL TERRACE,5247802015,537-1 Hondosumachi,2,DOWNTOWN,1973,1,12,76094,0,76094,Multifamily Housing,Multifamily Housing,76094,,,,,,19,46.7,52.5,119,135.3,3556291,3998183,0,745810,2544809,10116,1011587,0,71.47,0.8,Yes,,Compliant,,,27,,22,18379
26845,2015,Multifamily LR (1-4),Low-Rise Multifamily,100 on 6th,5247802050,3-2-33 Oe Chuo-ku,2,DOWNTOWN,1903,1,3,27600,0,27600,,,,,,,,,94,26.9,30.6,84.6,96,743739,843650,0,217978,743770,0,0,0,5.18,0.07,No,,Compliant,,,27,,22,18379
26846,2015,Multifamily MR (5-9),Senior Care Community,WASHINGTON TERRACE APTS,5247802065,1-22 Hamanomachi,2,DOWNTOWN,2005,1,7,134974,27662,107312,"Parking, Senior Care Community",Senior Care Community,107312,Parking,27662,,,,100,34.7,38,79.4,86.7,3724014,4082016,0,646371,2205511,15186,1518595,0,96.03,0.64,No,,Compliant,,,27,,22,18379
26847,2015,NonResidential,Small- and Mid-Sized Office,NIPPON KAN/KOBE PARK BUILDING,5247802080,1-55 Morimachi,2,DOWNTOWN,1909,1,3,31432,0,31432,"Multifamily Housing, Office, Other",Office,23059,Other,7125,Multifamily Housing,1248,,,45.4,45.4,142.5,142.5,1426023,1426023,0,417944,1426082,0,0,0,9.94,0.12,No,,Compliant,,,27,,22,18379
26848,2015,Multifamily MR (5-9),Mid-Rise Multifamily,NIHONMACHI TERRACE APTS,5247802245,10-1 Motofunamachi,2,DOWNTOWN,2005,1,5,67590,18570,49020,"Multifamily Housing, Office",Multifamily Housing,75830,Office,2500,,,,,43.2,47.7,74.3,80,3383279,3735284,0,317863,1084594,22987,2298730,0,129.65,1.85,No,,Compliant,,,27,,22,18379
26849,2015,NonResidential,Retail Store,C & T BLDG,5247802260,1-1 Onouemachi,2,DOWNTOWN,1917,1,2,24550,0,24550,"Office, Retail Store",Retail Store,13500,Office,11050,,,,100,7.4,9.4,14.2,16.3,181491,231221,0,22070,75306,1062,106188,0,6.16,0.24,Yes,,Compliant,Low Outlier,,27,,22,18379
26850,2015,Multifamily LR (1-4),Low-Rise Multifamily,EVERGREEN HOTEL BUILDING,5247802295,25-32 Saiwaimachi,2,DOWNTOWN,1916,1,3,24171,0,24171,"Multifamily Housing, Other, Other - Lodging/Residential",Multifamily Housing,14400,Other,7200,Other - Lodging/Residential,2571,,100,16.2,17.1,50.8,53.6,391058,412770,0,114613,391074,0,0,0,2.73,0.04,No,,Compliant,Low Outlier,,27,,22,18379
26852,2015,Multifamily LR (1-4),Low-Rise Multifamily,ATLAS BUILDING,5247802315,593 Mishimamachi,2,DOWNTOWN,1920,1,4,46560,0,46560,"Multifamily Housing, Restaurant, Retail Store",Multifamily Housing,46560,Retail Store,3000,Restaurant,2000,,,135,135,214.2,214.2,6960396,6960396,0,523631,1786701,51738,5173769,0,287.23,6,No,,Compliant,High Outlier,,27,,22,18379
26855,2015,Multifamily LR (1-4),Low-Rise Multifamily,REX APTS & TAI TUNG"S,5247802345,7-14 Shimanosecho,2,DOWNTOWN,1909,1,4,34560,0,34560,"Multifamily Housing, Retail Store",Multifamily Housing,20520,Retail Store,14400,,,,92,30.2,34.5,76.3,83.7,1054995,1203887,0,218360,745076,3100,309950,0,21.66,0.53,Yes,,Compliant,,,27,,22,18379
26857,2015,Multifamily LR (1-4),Low-Rise Multifamily,LOYAL HEIGHTS MANOR,6021503395,4-10 Shinminatomachi,6,BALLARD,1980,1,3,57770,23570,34200,Multifamily Housing,Multifamily Housing,34200,,,,,,70,31,33.9,97.3,106.5,1060303,1159696,0,310757,1060347,0,0,0,7.39,0.05,No,,Compliant,,135,3,,23,18798
26862,2015,Multifamily LR (1-4),Low-Rise Multifamily,THE PACIFIC,4206900675,2232 Nagaike Uejima,4,LAKE UNION,1989,1,4,23341,2751,20590,Multifamily Housing,Multifamily Housing,23341,,,,,,88,26.7,29.7,70.1,76.6,622051,694218,0,137774,470103,1520,151967,0,11.35,0.4,Yes,,Compliant,,,61,,3,18383
26870,2015,SPS-District K-12,K-12 School,JOHN STANFORD INT"L (LATONA)  ELEMENTARY (SPS-DISTRICT),4206901020,3-22-2 Hikarinomori,4,LAKE UNION,2000,1,2,61052,0,61052,K-12 School,K-12 School,61052,,,,,,84,35.9,39.7,93.7,97.7,2189030,2424446,0,479493,1636098,5530,553000,0,40.78,0.55,Yes,,Compliant,,,61,,3,18383
26880,2015,Multifamily LR (1-4),Low-Rise Multifamily,LAURELCREST RESIDENTIAL PARK CONDOMINIUM,4216900000,7-39-1 Hikarinomori,4,NORTHEAST,1949,1,2,65042,0,65042,Multifamily Housing,Multifamily Housing,65042,,,,,,47,31.6,36.2,99.2,113.7,2054077,2356144,0,602016,2054163,0,0,0,14.32,0.08,Yes,,Compliant,,,55,,48,18383
26881,2015,Multifamily MR (5-9),Mid-Rise Multifamily,LAURELHURST CONDOMINIUM,4217900000,1-2 Anseimachi Chuo-ku,4,NORTHEAST,1968,1,8,143960,28792,115168,"Multifamily Housing, Parking",Multifamily Housing,99564,Parking,34610,,,,99,28.2,31.7,70.6,80.3,2805926,3154351,0,571978,1951669,8543,854338,0,58.98,0.35,No,,Compliant,,,55,,48,18383
26883,2015,NonResidential,Other,WASHINGTON HALL,4226900030,2-3-1 Shimotori Chuo-ku,3,CENTRAL,1908,1,3,25864,0,25864,"Office, Social/Meeting Hall",Social/Meeting Hall,13364,Office,8420,,,,,30.2,39.1,41.4,51.8,656980,850752,0,29618,101060,5559,555924,0,30.23,1.15,No,,Compliant,,,19,,16,19578
26896,2015,Multifamily LR (1-4),Low-Rise Multifamily,WINGATE APTS - 16 UNITS,8823901970,1-1-6 Kozono Higashi-ku,4,NORTHEAST,1972,1,3,20004,4658,15346,"Multifamily Housing, Parking",Multifamily Housing,15346,Parking,4658,,,,,29.5,32.9,92.6,103.3,452744,504958,0,132692,452763,0,0,0,3.16,0.06,No,,Compliant,,,60,,38,18383
26898,2015,Multifamily LR (1-4),Low-Rise Multifamily,THE BARCLAY,8823902055,2-2 Kamitoricho Chuo-ku,4,NORTHEAST,1979,1,3,36300,0,36300,Multifamily Housing,Multifamily Housing,36300,,,,,,97,17.4,19.2,54.6,60.4,631201,697992,0,184994,631227,0,0,0,4.4,0.05,No,,Compliant,,,60,,38,18383
26902,2015,Multifamily LR (1-4),College/University,ALPHA CHI OMEGA SORORITY,8823902370,2-9-1 Kitahama,4,NORTHEAST,1956,1,3,20008,0,20008,College/University,College/University,20008,,,,,,,68,81.8,109.6,126.9,1360847,1636218,0,107243,365928,9949,994934,0,55.39,2.69,No,,Compliant,,,60,,38,18383
26905,2015,NonResidential,Other,KAPPA ALPHA THETA SORORITY,8823902405,755-1 Kusumoto Tamazawa,4,NORTHEAST,1924,1,3,20686,0,20686,Other - Lodging/Residential,Other - Lodging/Residential,20686,,,,,,,55.1,65.4,105.2,120,1139133,1353392,0,137331,468592,6706,670560,0,38.88,1.78,No,,Compliant,,,60,,38,18383
26906,2015,NonResidential,Residence Hall/Dormitory,PHI GAMMA DELTA FRATERNITY,8823902415,1-14 Kanamemachi,4,NORTHEAST,1929,1,3,22124,0,22124,Residence Hall/Dormitory,Residence Hall/Dormitory,22124,,,,,,75,31,32.3,97.5,101.4,686949,714503,0,201333,686977,0,0,0,4.79,0.08,No,,Compliant,,,60,,38,18383
26907,2015,Multifamily LR (1-4),Low-Rise Multifamily,WASHINGTON SQUARE,8823902435,1-2-7 Chuocho,4,NORTHEAST,1988,1,4,34795,17455,17340,"Multifamily Housing, Parking",Multifamily Housing,34795,Parking,17455,,,,77,30.8,34,96.7,106.7,1071912,1181913,0,314160,1071957,0,0,0,7.47,0.08,Yes,,Compliant,,,60,,38,18383
26908,2015,Multifamily LR (1-4),Low-Rise Multifamily,SORTUN COURT,8823902490,2-1 Koendorinishi,4,NORTHEAST,1999,1,3,23800,10600,13200,"Multifamily Housing, Parking",Multifamily Housing,13200,Parking,10600,,,,,35.7,39.3,112.1,123.3,471359,518320,0,138148,471379,0,0,0,3.29,0.05,No,,Compliant,,,60,,38,18383
26909,2015,NonResidential,Residence Hall/Dormitory,CHI OMEGA SORORITY,8823902515,229-1 Haya,4,NORTHEAST,1926,1,3,27487,0,27487,Residence Hall/Dormitory,Residence Hall/Dormitory,27487,,,,,,86,54.9,66.8,90,104,1509492,1835049,0,124485,424759,10848,1084750,0,60.57,2.14,Yes,,Compliant,,,60,,47,18383
26911,2015,NonResidential,Residence Hall/Dormitory,SIGMA CHI FRATERNITY,8823902585,3-25-16 Shimogorikita,4,NORTHEAST,1926,1,4,23616,0,23616,Residence Hall/Dormitory,Residence Hall/Dormitory,23616,,,,,,49,78.8,88.8,148.3,158.8,1860901,2096700,0,217020,740501,11204,1120430,0,64.67,2.6,No,,Compliant,,,60,,47,18383
26919,2015,Multifamily LR (1-4),Low-Rise Multifamily,LAMBDA CHI ALPHA FRATERNITY,8823902740,1-1 Idaigaoka Hasamamachi,4,NORTHEAST,1928,1,3,20629,0,20629,Multifamily Housing,Multifamily Housing,20629,,,,,,43,59.3,70.8,102,114,1224276,1460069,0,114768,391603,8327,832689,0,46.95,2.19,No,,Compliant,,,60,,47,18383
