airline_sentiment,negative_reason,airline,name,retweet_count,text,tweet_created,tweet_location,user_timezone,,,,
neutral,,American,scottfmurphy,0,@AmericanAir boom. http://t.co/PzGc6Jch7n,2015-02-23 15:00:52 -0800,"New York, NY",Central Time (US & Canada),,,,
negative,Customer Service Issue,American,amydresnick,0,"@AmericanAir already spoke to that line, unwilling to help - really poor support #hitawall",2015-02-23 15:00:23 -0800,,,,,,
positive,,American,brianvautour,0,@AmericanAir first ride on new 737-800 with new interior and in seat video. Nice improvement! #Newplanesmell http://t.co/dJJjN9sLHT,2015-02-23 14:56:06 -0800,Preferably on a plane,America/Los_Angeles,,,,
positive,,American,deongordon,0,@AmericanAir No worries at all. Y鈥檃ll have a good one!!,2015-02-23 14:55:55 -0800,"birmingham, usa",Central Time (US & Canada),,,,
neutral,,American,kiasuchick,0,"@AmericanAir Yes, thanks I found those, didn't see the gray tab at first :)",2015-02-23 14:55:12 -0800,"Los Angeles, CA",Pacific Time (US & Canada),,,,
negative,Late Flight,American,SenorIanAllan,0,@AmericanAir but seriously if my cats dead I'm going to be pissed/very thankful because it is evil and wants my soul,2015-02-23 14:53:33 -0800, NYC,Central Time (US & Canada),,,,
negative,Damaged Luggage,American,SamuelMondo,0,"@AmericanAir not only on both legs did I have damaged seat, u damaged an expensive case and not offered anything.Just an apology 6wks Late Flightr!",2015-02-23 14:52:27 -0800,Manchester,London,,,,
negative,Customer Service Issue,American,GREATNESSEOA,0,@AmericanAir @USAirways I've tried to be understanding and let you handle the situation but I guess I was wrong about that,2015-02-23 14:51:59 -0800,McKinney TX,,,,,
negative,Customer Service Issue,American,GREATNESSEOA,0,@AmericanAir @USAirways over an hour on the phone the best you can tell me is it was sent maybe my bank misplaced it...,2015-02-23 14:51:08 -0800,McKinney TX,,,,,
neutral,,American,2tsieRole,0,"@AmericanAir My chariot tonight. From this angle it looks like a 787, no? http://t.co/3ZZKQWWbJz",2015-02-23 14:50:51 -0800,I'm everywhere.,Brasilia,,,,
negative,Can't Tell,American,GREATNESSEOA,0,@AmericanAir @USAirways day has come where I was suppose to get my money back from you but my bank hasn't received anything but after,2015-02-23 14:50:27 -0800,McKinney TX,,,,,
negative,Customer Service Issue,American,Africanbeauteee,0,@AmericanAir no I will be calling corporate!,2015-02-23 14:50:26 -0800,,Quito,,,,
negative,Damaged Luggage,American,SamuelMondo,0,@AmericanAir cannot understand how you are part of oneworld all other member treat their customers fairly #tcf #oldplanes #damageluggage,2015-02-23 14:50:00 -0800,Manchester,London,,,,
negative,Customer Service Issue,American,SamuelMondo,0,@AmericanAir probs the worst customer service ever. Replied to complaint I submitted 6 weeks ago bout damaged bag... Not even replacing it!,2015-02-23 14:48:51 -0800,Manchester,London,,,,
negative,Customer Service Issue,American,vairamo,0,@AmericanAir I Cancelled Flightled my ticket and is taking two months ++ to refund and still waiting!,2015-02-23 14:45:53 -0800,,Eastern Time (US & Canada),,,,
neutral,,American,HanlonBrothers,0,@AmericanAir New marketing song? https://t.co/F2LFULCbQ7 let us know what you think? http://t.co/NBZkhiZF3V,2015-02-23 14:41:35 -0800,"Gold Coast, Australia",Brisbane,,,,
negative,Can't Tell,American,ebaska225,0,@AmericanAir thanks! I hope we get movies. Tv's were broke on the flight over,2015-02-23 14:40:35 -0800,,,,,,
negative,Customer Service Issue,American,leahstokes,0,@AmericanAir thanks for being entirely unhelpful and wasting hours of my time today,2015-02-23 14:38:28 -0800,"Cambridge, MA, USA",Eastern Time (US & Canada),,,,
negative,Cancelled Flight,American,leahstokes,0,Well @AmericanAir we won't be flying you. Rebooked on Jetblue. With credits (that actually work) it was free!,2015-02-23 14:38:04 -0800,"Cambridge, MA, USA",Eastern Time (US & Canada),,,,
negative,Damaged Luggage,American,CineDrones,0,@AmericanAir check on what? Our broken tablet! See attached picture. #media #filmcrew #nbc #cnn http://t.co/Uq2ooPjPwg,2015-02-23 14:37:53 -0800,"Orlando, FL ",Eastern Time (US & Canada),,,,
neutral,,American,hellodukesy,0,@AmericanAir originating at SFO and going to LAX.,2015-02-23 14:37:00 -0800,San Francisco,Pacific Time (US & Canada),,,,
negative,Customer Service Issue,American,hellodukesy,0,@AmericanAir been calling all morning. Still can't get through. I need to chge a flight that is this week!!!!!,2015-02-23 14:36:42 -0800,San Francisco,Pacific Time (US & Canada),,,,
neutral,,American,jckaufman,0,@AmericanAir You guys are the talk of the Americans down here in Ecuador! Read this! https://t.co/5ON3KlzVMT,2015-02-23 14:35:06 -0800,"Cuenca, Azuay, Ecuador",Central Time (US & Canada),,,,
negative,Customer Service Issue,American,ekatz24,1,@AmericanAir should prob give me a refund since they made me miss my flight waiting to talk to someone for 3 hours... http://t.co/4SFpcbyy9m,2015-02-23 14:33:38 -0800,,Central Time (US & Canada),,,,
neutral,,American,Andyba25,0,@AmericanAir I've tried...its @USAirways anyway,2015-02-23 14:32:33 -0800,South,,,,,
negative,Customer Service Issue,American,kanne822,0,@AmericanAir oh I did. All I received back was an email saying " delays happen".. Uh huh..,2015-02-23 14:31:47 -0800,"Gilbert, AZ",Arizona,,,,
negative,Flight Booking Problems,American,UllCon,0,@AmericanAir How do I place it on hold and complete payment? I don't see any way to do that from my reservations page.,2015-02-23 14:31:42 -0800,"Michigan, US",Quito,,,,
negative,Customer Service Issue,American,ShannonRuetsch,0,@AmericanAir Bad weather happens. But not being able to get through to a reservations rep for over 6 hours is just crazy. #frustrated,2015-02-23 14:27:40 -0800,NYC,Eastern Time (US & Canada),,,,
neutral,,American,hoagy10,0,@AmericanAir Flight Get Me Out Of Chicago.,2015-02-23 14:25:04 -0800,,Central Time (US & Canada),,,,
negative,Customer Service Issue,American,T_Money84,0,@AmericanAir why are customer svc reps unable to handle calls. Is there a 24hrs Cancelled Flightlation policy? Booked yesterday need to Cancelled Flight,2015-02-23 14:24:45 -0800,DMV,Eastern Time (US & Canada),,,,
negative,Lost Luggage,American,pantsasnapkins,0,@AmericanAir Bad weather is understandable but your own pilot said that over 160 people called out and that ZERO bags are on the plane.,2015-02-23 14:24:17 -0800,"The Specific Ocean
",,,,,
negative,Lost Luggage,American,GrrraceSM,0,"@AmericanAir yep,filed a claim at Heathrow yesterday. We were promised a call this morning with an update, but got nothing.",2015-02-23 14:22:31 -0800,London,,,,,
negative,Customer Service Issue,American,shelleyward73,0,@AmericanAir why is does it seem to be impossible to contact anyone at your airline to get an item left on board a plane 5 min after deplane,2015-02-23 14:17:20 -0800,OREGON,Pacific Time (US & Canada),,,,
negative,Lost Luggage,American,reebokpumped,0,@AmericanAir you flew me into Chi instead and I got a ride to MKE. U said my bags would go to MKE today. Is it on the Cancelled Flightled flight tho?,2015-02-23 14:17:11 -0800,Milwaukee,Central Time (US & Canada),,,,
negative,Late Flight,American,cubexg,0,@AmericanAir stuck at gate Miami to JFK flight 1510. Are we going to get out of here tonight? Very frustrating,2015-02-23 14:15:42 -0800,New York,Eastern Time (US & Canada),,,,
negative,Customer Service Issue,American,hamms6,0,@AmericanAir I understand they're busy &amp; doing their best. My frustration is an automated call changing my flight w/o allowing me to talk,2015-02-23 14:15:15 -0800,PNW,Pacific Time (US & Canada),,,,
negative,Customer Service Issue,American,GabrielleRubyM,0,@AmericanAir HELP U said ud chnge our retrn flght since we missed our connection Sat &amp; now ur not pickng up the phone.Only hve 18 hrs left!,2015-02-23 14:13:20 -0800,"Washington, D.C",,,,,
negative,Customer Service Issue,American,msc9004,0,@AmericanAir has been almost a month and still no response to my online complaint/questions. Out $300 because of it.,2015-02-23 14:12:13 -0800,NYC,Atlantic Time (Canada),,,,
negative,Customer Service Issue,American,Rizzilient,0,@AmericanAir bad weather happens but lack of preparation is inexcusable. Depending on good weather is not a good business model.,2015-02-23 14:11:58 -0800,,,,,,
negative,Late Flight,American,jasemccarty,0,@AmericanAir how is US4623 going to be on time when they are still deplaning at 4:08? This is BS.,2015-02-23 14:09:10 -0800,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada),,,,
neutral,,American,leahstokes,0,"@AmericanAir so, what should he do next exactly?!",2015-02-23 14:07:45 -0800,"Cambridge, MA, USA",Eastern Time (US & Canada),,,,
positive,,American,deongordon,0,@AmericanAir Flight for tomorrow was Cancelled Flightled. New one booked. Seats taken care of. Just a tweet to commend you all on the service. Thanks!,2015-02-23 14:07:40 -0800,"birmingham, usa",Central Time (US & Canada),,,,
negative,Customer Service Issue,American,leahstokes,0,@AmericanAir instead they yelled at him and told him to call a number that will not pick up due to call volume,2015-02-23 14:07:29 -0800,"Cambridge, MA, USA",Eastern Time (US & Canada),,,,
negative,Customer Service Issue,American,leahstokes,0,@AmericanAir he is at the Boston airport. There is a problem. The agents will not honor the voucher because one number is rubbed out.,2015-02-23 14:06:47 -0800,"Cambridge, MA, USA",Eastern Time (US & Canada),,,,
neutral,,American,KestrelEng,0,@AmericanAir See photo of B787 scale model &amp; our PN 320008A wheel deflator specified in Chapter 32 of B787 AMM. http://t.co/kfD4WQRkLW,2015-02-23 14:06:21 -0800,"Dublin, Ireland ",,,,,
negative,Late Flight,American,jasemccarty,0,@AmericanAir I guess it is more BS AirportCardio given you cannot have an on time flight,2015-02-23 14:05:47 -0800,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada),,,,
neutral,,American,KestrelEng,0,@AmericanAir See photo of 787 model &amp; our PN 320008A wheel deflator specified in Chapter 32 of B787 AMM. http://t.co/oilnCfWEyg,2015-02-23 14:03:46 -0800,"Dublin, Ireland ",,,,,
negative,Customer Service Issue,American,TejasGooner,0,@AmericanAir you should really explain customer service to your gate agent for 1152 at C4. Couldn't be bothered.,2015-02-23 14:02:42 -0800,The Republic of Texas,Central Time (US & Canada),,,,
negative,Cancelled Flight,American,dustinpjones,0,"@AmericanAir my wife was on a flt from BRO to TUL via DFW that was Cancelled Flighted. Bought an SWA flight to get her home. Partial refund,DM me plz?",2015-02-23 14:02:26 -0800,"Bartlesville, OK",Central Time (US & Canada),,,,
negative,Customer Service Issue,American,redeyes313,0,"@AmericanAir I've been trying to get through to reservations since yesterday to make a change to a reservation hold, when will it be up?",2015-02-23 14:01:23 -0800,"Lake County, Illinois",,,,,
negative,Late Flight,American,drinkmud,0,@AmericanAir thanks - I miss my dog and this delay is costing me a lot of money.,2015-02-23 14:01:21 -0800,Present ,Eastern Time (US & Canada),,,,
positive,,American,Princessk91,0,"@AmericanAir yes, it says it should be deliver within 6 hours after pick up line.",2015-02-23 13:58:24 -0800,鈽�锔廠oFla鈽�锔?Atlantic Time (Canada),,,,,
negative,Customer Service Issue,American,DCrunner926,0,@AmericanAir I still can't get through to change my flight. This is really important plz help!,2015-02-23 13:55:11 -0800,Washington DC,Eastern Time (US & Canada),,,,
neutral,,American,DigitalEdMom,0,@AmericanAir 3127. Just landed in LIT.,2015-02-23 13:53:14 -0800,Wisconsin,Central Time (US & Canada),,,,
negative,Can't Tell,American,FNMacDougall,0,"@AmericanAir I ended up emailing my #Complaint to customer.relations@aa.com, hope that works. #TravelProblems",2015-02-23 13:53:13 -0800,"Los Angeles, CA",Pacific Time (US & Canada),,,,
negative,Cancelled Flight,American,Rpavesio,0,"@AmericanAir for tomorrow some sites show flight 1642 from ewr Cancelled Flightled, is it?",2015-02-23 13:53:10 -0800,NYC,,,,,
neutral,,American,soshoreqt,0,@AmericanAir are pets allowed in first class?,2015-02-23 13:52:28 -0800,,Eastern Time (US & Canada),,,,
negative,Lost Luggage,American,FunNateofPMG,0,"@AmericanAir can lie to you about where your lost bag is, but we are suppose to trust them with our lives thousands of feet in the air...",2015-02-23 13:51:32 -0800,,Quito,,,,
negative,Customer Service Issue,American,roblasvegas,0,@AmericanAir Can't help now as all seats have been taken.  There has to be a way to handle high volume of call days.,2015-02-23 13:51:13 -0800,Las Vegas,Pacific Time (US & Canada),,,,
negative,Customer Service Issue,American,fantacychristin,0,@AmericanAir the worst first class boarding service I ever had.,2015-02-23 13:50:20 -0800,,Eastern Time (US & Canada),,,,
negative,Bad Flight,American,DavidVing,0,@AmericanAir most disgusting chicken entree I've ever seen.  Your standards have seriously nosedived. #NewAmerican http://t.co/56eSsfOOwt,2015-02-23 13:50:05 -0800,,,,,,
negative,Flight Booking Problems,American,soshoreqt,0,@AmericanAir im tryin to book a flight but cant get ahold of anyone!,2015-02-23 13:49:26 -0800,,Eastern Time (US & Canada),,,,
neutral,,American,djjohnpayne,0,@AmericanAir Am I upgraded on my next flight?,2015-02-23 13:47:01 -0800,"Las Vegas, NV",Pacific Time (US & Canada),,,,
negative,Late Flight,American,dinner_thoughts,0,@AmericanAir finally at final destination but not w/o extra significant travel expenses &amp; missed work. How can you resolve this experience?,2015-02-23 13:46:32 -0800,"Boston, MA - Scottsdale, AZ",Eastern Time (US & Canada),,,,
neutral,,American,cmkest,0,"@AmericanAir when changing dest city on an award for a reservation party of 4, is fee $150 for each pax or 150 for first and 25 for rest?",2015-02-23 13:45:12 -0800,,,,,,
positive,,American,AmySaunders19,0,@AmericanAir Delaney and Shawn at DFW showed exceptional customer service today. Will happily choose AA whenever possible now! Thank you!,2015-02-23 13:44:10 -0800,,,,,,
negative,Customer Service Issue,American,cbratch67,0,@AmericanAir Another customer non service from you. If we waited for you to solve the problem we would miss the funeral. You suck!,2015-02-23 13:43:09 -0800,,,,,,
negative,Customer Service Issue,American,RHFIT,0,@AmericanAir already shared with them. Nothing done!,2015-02-23 13:42:41 -0800,,,,,,
negative,Late Flight,American,MDTwankyTwank,0,@AmericanAir @kanne822 @SouthwestAir is better than AA.,2015-02-23 13:42:39 -0800,"Greenbow, Alabama",,,,,
